DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
Friday,33,14,0,15,11,2013
Friday,16,14,0,15,11,2013
Friday,105,14,0,15,11,2013
Friday,29,14,0,15,11,2013
Friday,22,14,0,15,11,2013
Saturday,52,13,0,16,11,2013
Saturday,57,13,0,16,11,2013
Saturday,29,13,0,16,11,2013
Saturday,37,13,0,16,11,2013
Saturday,53,13,0,16,11,2013
Saturday,31,13,0,16,11,2013
Saturday,21,13,0,16,11,2013
Saturday,87,13,0,16,11,2013
Saturday,25,13,0,16,11,2013
Saturday,50,13,0,16,11,2013
Sunday,30,13,1,17,11,2013
Sunday,25,13,1,17,11,2013
Sunday,31,13,1,17,11,2013
Sunday,60,13,1,17,11,2013
Sunday,46,13,1,17,11,2013
Sunday,24,13,1,17,11,2013
Sunday,16,13,1,17,11,2013
Sunday,67,13,1,17,11,2013
Sunday,26,13,1,17,11,2013
Sunday,35,13,1,17,11,2013
Monday,38,12,1,25,11,2013
Monday,40,12,1,25,11,2013
Monday,19,12,1,25,11,2013
Monday,58,12,1,25,11,2013
Monday,38,12,1,25,11,2013
Monday,16,12,1,25,11,2013
Monday,25,12,1,25,11,2013
Monday,57,12,1,25,11,2013
Monday,25,12,1,25,11,2013
Monday,40,12,1,25,11,2013
Tuesday,31,13,0,26,11,2013
Tuesday,32,13,0,26,11,2013
Tuesday,23,13,0,26,11,2013
Tuesday,58,13,0,26,11,2013
Tuesday,58,13,0,26,11,2013
Tuesday,25,13,0,26,11,2013
Tuesday,31,13,0,26,11,2013
Tuesday,60,13,0,26,11,2013
Tuesday,26,13,0,26,11,2013
Tuesday,37,13,0,26,11,2013
Wednesday,27,13,0,27,11,2013
Wednesday,44,13,0,27,11,2013
Wednesday,45,13,0,27,11,2013
Wednesday,40,13,0,27,11,2013
Wednesday,45,13,0,27,11,2013
Wednesday,29,13,0,27,11,2013
Wednesday,13,13,0,27,11,2013
Wednesday,85,13,0,27,11,2013
Wednesday,23,13,0,27,11,2013
Wednesday,39,13,0,27,11,2013
Thursday,31,14,0,28,11,2013
Thursday,32,14,0,28,11,2013
Thursday,29,14,0,28,11,2013
Thursday,43,14,0,28,11,2013
Thursday,27,14,0,28,11,2013
Thursday,22,14,0,28,11,2013
Thursday,12,14,0,28,11,2013
Thursday,38,14,0,28,11,2013
Thursday,42,14,0,28,11,2013
Thursday,32,14,0,28,11,2013
Friday,29,12,0,29,11,2013
Friday,34,12,0,29,11,2013
Friday,22,12,0,29,11,2013
Friday,58,12,0,29,11,2013
Friday,56,12,0,29,11,2013
Friday,37,12,0,29,11,2013
Friday,30,12,0,29,11,2013
Friday,68,12,0,29,11,2013
Friday,26,12,0,29,11,2013
Friday,33,12,0,29,11,2013
Saturday,36,12,0,30,11,2013
Saturday,50,12,0,30,11,2013
Saturday,36,12,0,30,11,2013
Saturday,59,12,0,30,11,2013
Saturday,52,12,0,30,11,2013
Saturday,19,12,0,30,11,2013
Saturday,14,12,0,30,11,2013
Saturday,67,12,0,30,11,2013
Saturday,36,12,0,30,11,2013
Saturday,29,12,0,30,11,2013
Sunday,63,14,1,1,12,2013
Sunday,43,14,1,1,12,2013
Sunday,28,14,1,1,12,2013
Sunday,56,14,1,1,12,2013
Sunday,62,14,1,1,12,2013
Sunday,27,14,1,1,12,2013
Sunday,25,14,1,1,12,2013
Sunday,70,14,1,1,12,2013
Sunday,46,14,1,1,12,2013
Sunday,17,14,1,1,12,2013
Monday,34,7,0,9,12,2013
Monday,23,7,0,9,12,2013
Monday,30,7,0,9,12,2013
Monday,51,7,0,9,12,2013
Monday,49,7,0,9,12,2013
Monday,22,7,0,9,12,2013
Monday,19,7,0,9,12,2013
Monday,73,7,0,9,12,2013
Monday,22,7,0,9,12,2013
Monday,27,7,0,9,12,2013
Tuesday,35,6,0,10,12,2013
Tuesday,36,6,0,10,12,2013
Tuesday,41,6,0,10,12,2013
Tuesday,53,6,0,10,12,2013
Tuesday,47,6,0,10,12,2013
Tuesday,23,6,0,10,12,2013
Tuesday,28,6,0,10,12,2013
Tuesday,54,6,0,10,12,2013
Tuesday,24,6,0,10,12,2013
Tuesday,32,6,0,10,12,2013
Wednesday,49,9,0,11,12,2013
Wednesday,31,9,0,11,12,2013
Wednesday,29,9,0,11,12,2013
Wednesday,50,9,0,11,12,2013
Wednesday,41,9,0,11,12,2013
Wednesday,25,9,0,11,12,2013
Wednesday,29,9,0,11,12,2013
Wednesday,69,9,0,11,12,2013
Wednesday,36,9,0,11,12,2013
Wednesday,35,9,0,11,12,2013
Thursday,31,8,0,12,12,2013
Thursday,29,8,0,12,12,2013
Thursday,32,8,0,12,12,2013
Thursday,54,8,0,12,12,2013
Thursday,45,8,0,12,12,2013
Thursday,26,8,0,12,12,2013
Thursday,22,8,0,12,12,2013
Thursday,70,8,0,12,12,2013
Thursday,23,8,0,12,12,2013
Thursday,30,8,0,12,12,2013
Friday,27,8,0,13,12,2013
Friday,38,8,0,13,12,2013
Friday,42,8,0,13,12,2013
Friday,50,8,0,13,12,2013
Friday,45,8,0,13,12,2013
Friday,20,8,0,13,12,2013
Friday,29,8,0,13,12,2013
Friday,69,8,0,13,12,2013
Friday,28,8,0,13,12,2013
Friday,39,8,0,13,12,2013
Saturday,27,10,0,14,12,2013
Saturday,45,10,0,14,12,2013
Saturday,44,10,0,14,12,2013
Saturday,56,10,0,14,12,2013
Saturday,66,10,0,14,12,2013
Saturday,24,10,0,14,12,2013
Saturday,27,10,0,14,12,2013
Saturday,63,10,0,14,12,2013
Saturday,23,10,0,14,12,2013
Saturday,17,10,0,14,12,2013
Sunday,36,10,1,15,12,2013
Sunday,37,10,1,15,12,2013
Sunday,32,10,1,15,12,2013
Sunday,45,10,1,15,12,2013
Sunday,66,10,1,15,12,2013
Sunday,23,10,1,15,12,2013
Sunday,13,10,1,15,12,2013
Sunday,61,10,1,15,12,2013
Sunday,24,10,1,15,12,2013
Sunday,33,10,1,15,12,2013
Monday,30,11,1,23,12,2013
Monday,24,11,1,23,12,2013
Monday,14,11,1,23,12,2013
Monday,19,11,1,23,12,2013
Monday,21,11,1,23,12,2013
Monday,4,11,1,23,12,2013
Monday,6,11,1,23,12,2013
Monday,44,11,1,23,12,2013
Monday,8,11,1,23,12,2013
Monday,17,11,1,23,12,2013
Tuesday,6,11,0,24,12,2013
Tuesday,23,11,0,24,12,2013
Tuesday,12,11,0,24,12,2013
Tuesday,20,11,0,24,12,2013
Tuesday,27,11,0,24,12,2013
Tuesday,6,11,0,24,12,2013
Tuesday,23,11,0,24,12,2013
Tuesday,39,11,0,24,12,2013
Tuesday,13,11,0,24,12,2013
Tuesday,4,11,0,24,12,2013
Wednesday,9,12,0,25,12,2013
Wednesday,19,12,0,25,12,2013
Wednesday,15,12,0,25,12,2013
Wednesday,22,12,0,25,12,2013
Wednesday,22,12,0,25,12,2013
Wednesday,12,12,0,25,12,2013
Wednesday,8,12,0,25,12,2013
Wednesday,19,12,0,25,12,2013
Wednesday,13,12,0,25,12,2013
Wednesday,13,12,0,25,12,2013
Thursday,21,12,0,26,12,2013
Thursday,29,12,0,26,12,2013
Thursday,13,12,0,26,12,2013
Thursday,40,12,0,26,12,2013
Thursday,26,12,0,26,12,2013
Thursday,26,12,0,26,12,2013
Thursday,15,12,0,26,12,2013
Thursday,44,12,0,26,12,2013
Thursday,8,12,0,26,12,2013
Thursday,27,12,0,26,12,2013
Friday,45,10,0,27,12,2013
Friday,40,10,0,27,12,2013
Friday,27,10,0,27,12,2013
Friday,52,10,0,27,12,2013
Friday,52,10,0,27,12,2013
Friday,22,10,0,27,12,2013
Friday,22,10,0,27,12,2013
Friday,89,10,0,27,12,2013
Friday,29,10,0,27,12,2013
Friday,21,10,0,27,12,2013
Saturday,43,11,0,28,12,2013
Saturday,48,11,0,28,12,2013
Saturday,29,11,0,28,12,2013
Saturday,49,11,0,28,12,2013
Saturday,51,11,0,28,12,2013
Saturday,32,11,0,28,12,2013
Saturday,25,11,0,28,12,2013
Saturday,87,11,0,28,12,2013
Saturday,23,11,0,28,12,2013
Saturday,49,11,0,28,12,2013
Sunday,43,13,1,29,12,2013
Sunday,31,13,1,29,12,2013
Sunday,37,13,1,29,12,2013
Sunday,40,13,1,29,12,2013
Sunday,52,13,1,29,12,2013
Sunday,11,13,1,29,12,2013
Sunday,21,13,1,29,12,2013
Sunday,80,13,1,29,12,2013
Sunday,46,13,1,29,12,2013
Sunday,22,13,1,29,12,2013
Monday,33,11,0,6,1,2014
Monday,42,11,0,6,1,2014
Monday,41,11,0,6,1,2014
Monday,47,11,0,6,1,2014
Monday,53,11,0,6,1,2014
Monday,23,11,0,6,1,2014
Monday,16,11,0,6,1,2014
Monday,72,11,0,6,1,2014
Monday,28,11,0,6,1,2014
Monday,38,11,0,6,1,2014
Tuesday,37,12,0,7,1,2014
Tuesday,37,12,0,7,1,2014
Tuesday,44,12,0,7,1,2014
Tuesday,48,12,0,7,1,2014
Tuesday,46,12,0,7,1,2014
Tuesday,24,12,0,7,1,2014
Tuesday,18,12,0,7,1,2014
Tuesday,55,12,0,7,1,2014
Tuesday,32,12,0,7,1,2014
Tuesday,35,12,0,7,1,2014
Wednesday,49,13,0,8,1,2014
Wednesday,38,13,0,8,1,2014
Wednesday,38,13,0,8,1,2014
Wednesday,73,13,0,8,1,2014
Wednesday,38,13,0,8,1,2014
Wednesday,39,13,0,8,1,2014
Wednesday,18,13,0,8,1,2014
Wednesday,96,13,0,8,1,2014
Wednesday,21,13,0,8,1,2014
Wednesday,20,13,0,8,1,2014
Thursday,39,13,0,9,1,2014
Thursday,27,13,0,9,1,2014
Thursday,29,13,0,9,1,2014
Thursday,55,13,0,9,1,2014
Thursday,58,13,0,9,1,2014
Thursday,28,13,0,9,1,2014
Thursday,30,13,0,9,1,2014
Thursday,67,13,0,9,1,2014
Thursday,28,13,0,9,1,2014
Thursday,31,13,0,9,1,2014
Friday,56,12,0,10,1,2014
Friday,41,12,0,10,1,2014
Friday,36,12,0,10,1,2014
Friday,66,12,0,10,1,2014
Friday,38,12,0,10,1,2014
Friday,38,12,0,10,1,2014
Friday,24,12,0,10,1,2014
Friday,89,12,0,10,1,2014
Friday,32,12,0,10,1,2014
Friday,45,12,0,10,1,2014
Saturday,35,11,0,11,1,2014
Saturday,43,11,0,11,1,2014
Saturday,44,11,0,11,1,2014
Saturday,54,11,0,11,1,2014
Saturday,33,11,0,11,1,2014
Saturday,21,11,0,11,1,2014
Saturday,13,11,0,11,1,2014
Saturday,112,11,0,11,1,2014
Saturday,20,11,0,11,1,2014
Saturday,20,11,0,11,1,2014
Sunday,44,12,1,12,1,2014
Sunday,27,12,1,12,1,2014
Sunday,14,12,1,12,1,2014
Sunday,66,12,1,12,1,2014
Sunday,51,12,1,12,1,2014
Sunday,35,12,1,12,1,2014
Sunday,17,12,1,12,1,2014
Sunday,55,12,1,12,1,2014
Sunday,15,12,1,12,1,2014
Sunday,45,12,1,12,1,2014
Monday,42,13,0,20,1,2014
Monday,50,13,0,20,1,2014
Monday,23,13,0,20,1,2014
Monday,52,13,0,20,1,2014
Monday,42,13,0,20,1,2014
Monday,18,13,0,20,1,2014
Monday,19,13,0,20,1,2014
Monday,83,13,0,20,1,2014
Monday,25,13,0,20,1,2014
Monday,37,13,0,20,1,2014
Tuesday,41,13,0,21,1,2014
Tuesday,32,13,0,21,1,2014
Tuesday,17,13,0,21,1,2014
Tuesday,48,13,0,21,1,2014
Tuesday,57,13,0,21,1,2014
Tuesday,30,13,0,21,1,2014
Tuesday,15,13,0,21,1,2014
Tuesday,91,13,0,21,1,2014
Tuesday,15,13,0,21,1,2014
Tuesday,34,13,0,21,1,2014
Wednesday,42,13,0,22,1,2014
Wednesday,50,13,0,22,1,2014
Wednesday,40,13,0,22,1,2014
Wednesday,60,13,0,22,1,2014
Wednesday,46,13,0,22,1,2014
Wednesday,24,13,0,22,1,2014
Wednesday,21,13,0,22,1,2014
Wednesday,69,13,0,22,1,2014
Wednesday,38,13,0,22,1,2014
Wednesday,30,13,0,22,1,2014
Thursday,21,14,0,23,1,2014
Thursday,40,14,0,23,1,2014
Thursday,45,14,0,23,1,2014
Thursday,62,14,0,23,1,2014
Thursday,54,14,0,23,1,2014
Thursday,27,14,0,23,1,2014
Thursday,27,14,0,23,1,2014
Thursday,83,14,0,23,1,2014
Thursday,35,14,0,23,1,2014
Thursday,32,14,0,23,1,2014
Friday,46,13,0,24,1,2014
Friday,37,13,0,24,1,2014
Friday,60,13,0,24,1,2014
Friday,79,13,0,24,1,2014
Friday,60,13,0,24,1,2014
Friday,29,13,0,24,1,2014
Friday,38,13,0,24,1,2014
Friday,76,13,0,24,1,2014
Friday,27,13,0,24,1,2014
Friday,21,13,0,24,1,2014
Saturday,58,14,0,25,1,2014
Saturday,69,14,0,25,1,2014
Saturday,34,14,0,25,1,2014
Saturday,51,14,0,25,1,2014
Saturday,37,14,0,25,1,2014
Saturday,27,14,0,25,1,2014
Saturday,30,14,0,25,1,2014
Saturday,91,14,0,25,1,2014
Saturday,27,14,0,25,1,2014
Saturday,41,14,0,25,1,2014
Sunday,43,14,0,26,1,2014
Sunday,51,14,0,26,1,2014
Sunday,27,14,0,26,1,2014
Sunday,81,14,0,26,1,2014
Sunday,43,14,0,26,1,2014
Sunday,29,14,0,26,1,2014
Sunday,16,14,0,26,1,2014
Sunday,62,14,0,26,1,2014
Sunday,21,14,0,26,1,2014
Sunday,32,14,0,26,1,2014
Monday,39,11,0,3,2,2014
Monday,24,11,0,3,2,2014
Monday,28,11,0,3,2,2014
Monday,61,11,0,3,2,2014
Monday,46,11,0,3,2,2014
Monday,20,11,0,3,2,2014
Monday,21,11,0,3,2,2014
Monday,75,11,0,3,2,2014
Monday,34,11,0,3,2,2014
Monday,45,11,0,3,2,2014
Tuesday,46,10,0,4,2,2014
Tuesday,48,10,0,4,2,2014
Tuesday,34,10,0,4,2,2014
Tuesday,50,10,0,4,2,2014
Tuesday,45,10,0,4,2,2014
Tuesday,19,10,0,4,2,2014
Tuesday,21,10,0,4,2,2014
Tuesday,70,10,0,4,2,2014
Tuesday,33,10,0,4,2,2014
Tuesday,31,10,0,4,2,2014
Wednesday,62,9,0,5,2,2014
Wednesday,54,9,0,5,2,2014
Wednesday,24,9,0,5,2,2014
Wednesday,40,9,0,5,2,2014
Wednesday,46,9,0,5,2,2014
Wednesday,31,9,0,5,2,2014
Wednesday,24,9,0,5,2,2014
Wednesday,87,9,0,5,2,2014
Wednesday,34,9,0,5,2,2014
Wednesday,37,9,0,5,2,2014
Thursday,36,10,0,6,2,2014
Thursday,47,10,0,6,2,2014
Thursday,35,10,0,6,2,2014
Thursday,56,10,0,6,2,2014
Thursday,48,10,0,6,2,2014
Thursday,14,10,0,6,2,2014
Thursday,13,10,0,6,2,2014
Thursday,77,10,0,6,2,2014
Thursday,28,10,0,6,2,2014
Thursday,39,10,0,6,2,2014
Friday,36,12,0,7,2,2014
Friday,53,12,0,7,2,2014
Friday,41,12,0,7,2,2014
Friday,69,12,0,7,2,2014
Friday,48,12,0,7,2,2014
Friday,18,12,0,7,2,2014
Friday,37,12,0,7,2,2014
Friday,64,12,0,7,2,2014
Friday,19,12,0,7,2,2014
Friday,22,12,0,7,2,2014
Saturday,35,13,0,8,2,2014
Saturday,57,13,0,8,2,2014
Saturday,43,13,0,8,2,2014
Saturday,45,13,0,8,2,2014
Saturday,33,13,0,8,2,2014
Saturday,13,13,0,8,2,2014
Saturday,24,13,0,8,2,2014
Saturday,75,13,0,8,2,2014
Saturday,23,13,0,8,2,2014
Saturday,37,13,0,8,2,2014
Sunday,36,14,0,9,2,2014
Sunday,29,14,0,9,2,2014
Sunday,45,14,0,9,2,2014
Sunday,54,14,0,9,2,2014
Sunday,36,14,0,9,2,2014
Sunday,11,14,0,9,2,2014
Sunday,20,14,0,9,2,2014
Sunday,74,14,0,9,2,2014
Sunday,33,14,0,9,2,2014
Sunday,27,14,0,9,2,2014
Monday,34,12,0,17,2,2014
Monday,37,12,0,17,2,2014
Monday,34,12,0,17,2,2014
Monday,47,12,0,17,2,2014
Monday,51,12,0,17,2,2014
Monday,28,12,0,17,2,2014
Monday,21,12,0,17,2,2014
Monday,102,12,0,17,2,2014
Monday,29,12,0,17,2,2014
Monday,32,12,0,17,2,2014
Tuesday,45,13,0,18,2,2014
Tuesday,46,13,0,18,2,2014
Tuesday,43,13,0,18,2,2014
Tuesday,56,13,0,18,2,2014
Tuesday,44,13,0,18,2,2014
Tuesday,26,13,0,18,2,2014
Tuesday,27,13,0,18,2,2014
Tuesday,80,13,0,18,2,2014
Tuesday,42,13,0,18,2,2014
Tuesday,28,13,0,18,2,2014
Wednesday,57,14,0,19,2,2014
Wednesday,34,14,0,19,2,2014
Wednesday,22,14,0,19,2,2014
Wednesday,55,14,0,19,2,2014
Wednesday,35,14,0,19,2,2014
Wednesday,41,14,0,19,2,2014
Wednesday,18,14,0,19,2,2014
Wednesday,77,14,0,19,2,2014
Wednesday,23,14,0,19,2,2014
Wednesday,43,14,0,19,2,2014
Thursday,45,13,0,20,2,2014
Thursday,44,13,0,20,2,2014
Thursday,22,13,0,20,2,2014
Thursday,52,13,0,20,2,2014
Thursday,45,13,0,20,2,2014
Thursday,20,13,0,20,2,2014
Thursday,22,13,0,20,2,2014
Thursday,76,13,0,20,2,2014
Thursday,28,13,0,20,2,2014
Thursday,32,13,0,20,2,2014
Friday,45,14,0,21,2,2014
Friday,52,14,0,21,2,2014
Friday,51,14,0,21,2,2014
Friday,54,14,0,21,2,2014
Friday,53,14,0,21,2,2014
Friday,36,14,0,21,2,2014
Friday,22,14,0,21,2,2014
Friday,76,14,0,21,2,2014
Friday,30,14,0,21,2,2014
Friday,39,14,0,21,2,2014
Saturday,22,13,0,22,2,2014
Saturday,62,13,0,22,2,2014
Saturday,39,13,0,22,2,2014
Saturday,33,13,0,22,2,2014
Saturday,49,13,0,22,2,2014
Saturday,25,13,0,22,2,2014
Saturday,14,13,0,22,2,2014
Saturday,84,13,0,22,2,2014
Saturday,41,13,0,22,2,2014
Saturday,43,13,0,22,2,2014
Sunday,27,13,0,23,2,2014
Sunday,54,13,0,23,2,2014
Sunday,29,13,0,23,2,2014
Sunday,48,13,0,23,2,2014
Sunday,48,13,0,23,2,2014
Sunday,21,13,0,23,2,2014
Sunday,22,13,0,23,2,2014
Sunday,77,13,0,23,2,2014
Sunday,16,13,0,23,2,2014
Sunday,25,13,0,23,2,2014
Monday,30,13,0,3,3,2014
Monday,31,13,0,3,3,2014
Monday,45,13,0,3,3,2014
Monday,52,13,0,3,3,2014
Monday,45,13,0,3,3,2014
Monday,20,13,0,3,3,2014
Monday,22,13,0,3,3,2014
Monday,88,13,0,3,3,2014
Monday,23,13,0,3,3,2014
Monday,27,13,0,3,3,2014
Tuesday,51,14,0,4,3,2014
Tuesday,45,14,0,4,3,2014
Tuesday,44,14,0,4,3,2014
Tuesday,50,14,0,4,3,2014
Tuesday,42,14,0,4,3,2014
Tuesday,22,14,0,4,3,2014
Tuesday,15,14,0,4,3,2014
Tuesday,86,14,0,4,3,2014
Tuesday,24,14,0,4,3,2014
Tuesday,38,14,0,4,3,2014
Wednesday,25,17,0,5,3,2014
Wednesday,29,17,0,5,3,2014
Wednesday,41,17,0,5,3,2014
Wednesday,55,17,0,5,3,2014
Wednesday,66,17,0,5,3,2014
Wednesday,31,17,0,5,3,2014
Wednesday,14,17,0,5,3,2014
Wednesday,71,17,0,5,3,2014
Wednesday,37,17,0,5,3,2014
Wednesday,49,17,0,5,3,2014
Thursday,40,15,0,6,3,2014
Thursday,56,15,0,6,3,2014
Thursday,41,15,0,6,3,2014
Thursday,68,15,0,6,3,2014
Thursday,44,15,0,6,3,2014
Thursday,35,15,0,6,3,2014
Thursday,30,15,0,6,3,2014
Thursday,94,15,0,6,3,2014
Thursday,19,15,0,6,3,2014
Thursday,40,15,0,6,3,2014
Friday,52,14,0,7,3,2014
Friday,57,14,0,7,3,2014
Friday,41,14,0,7,3,2014
Friday,60,14,0,7,3,2014
Friday,58,14,0,7,3,2014
Friday,30,14,0,7,3,2014
Friday,25,14,0,7,3,2014
Friday,75,14,0,7,3,2014
Friday,30,14,0,7,3,2014
Friday,30,14,0,7,3,2014
Saturday,34,14,0,8,3,2014
Saturday,59,14,0,8,3,2014
Saturday,39,14,0,8,3,2014
Saturday,59,14,0,8,3,2014
Saturday,51,14,0,8,3,2014
Saturday,39,14,0,8,3,2014
Saturday,22,14,0,8,3,2014
Saturday,68,14,0,8,3,2014
Saturday,29,14,0,8,3,2014
Saturday,21,14,0,8,3,2014
Sunday,29,18,0,9,3,2014
Sunday,63,18,0,9,3,2014
Sunday,36,18,0,9,3,2014
Sunday,62,18,0,9,3,2014
Sunday,31,18,0,9,3,2014
Sunday,33,18,0,9,3,2014
Sunday,13,18,0,9,3,2014
Sunday,64,18,0,9,3,2014
Sunday,29,18,0,9,3,2014
Sunday,18,18,0,9,3,2014
Monday,32,15,0,17,3,2014
Monday,37,15,0,17,3,2014
Monday,25,15,0,17,3,2014
Monday,53,15,0,17,3,2014
Monday,49,15,0,17,3,2014
Monday,31,15,0,17,3,2014
Monday,23,15,0,17,3,2014
Monday,78,15,0,17,3,2014
Monday,33,15,0,17,3,2014
Monday,45,15,0,17,3,2014
Tuesday,41,16,0,18,3,2014
Tuesday,38,16,0,18,3,2014
Tuesday,28,16,0,18,3,2014
Tuesday,57,16,0,18,3,2014
Tuesday,42,16,0,18,3,2014
Tuesday,22,16,0,18,3,2014
Tuesday,20,16,0,18,3,2014
Tuesday,73,16,0,18,3,2014
Tuesday,27,16,0,18,3,2014
Tuesday,38,16,0,18,3,2014
Wednesday,41,16,0,19,3,2014
Wednesday,37,16,0,19,3,2014
Wednesday,61,16,0,19,3,2014
Wednesday,84,16,0,19,3,2014
Wednesday,48,16,0,19,3,2014
Wednesday,28,16,0,19,3,2014
Wednesday,46,16,0,19,3,2014
Wednesday,77,16,0,19,3,2014
Wednesday,35,16,0,19,3,2014
Wednesday,56,16,0,19,3,2014
Thursday,24,16,0,20,3,2014
Thursday,56,16,0,20,3,2014
Thursday,28,16,0,20,3,2014
Thursday,60,16,0,20,3,2014
Thursday,40,16,0,20,3,2014
Thursday,24,16,0,20,3,2014
Thursday,27,16,0,20,3,2014
Thursday,66,16,0,20,3,2014
Thursday,39,16,0,20,3,2014
Thursday,29,16,0,20,3,2014
Friday,49,14,0,21,3,2014
Friday,41,14,0,21,3,2014
Friday,18,14,0,21,3,2014
Friday,58,14,0,21,3,2014
Friday,61,14,0,21,3,2014
Friday,27,14,0,21,3,2014
Friday,21,14,0,21,3,2014
Friday,81,14,0,21,3,2014
Friday,28,14,0,21,3,2014
Friday,39,14,0,21,3,2014
Saturday,36,13,0,22,3,2014
Saturday,60,13,0,22,3,2014
Saturday,25,13,0,22,3,2014
Saturday,46,13,0,22,3,2014
Saturday,51,13,0,22,3,2014
Saturday,13,13,0,22,3,2014
Saturday,12,13,0,22,3,2014
Saturday,106,13,0,22,3,2014
Saturday,41,13,0,22,3,2014
Saturday,33,13,0,22,3,2014
Sunday,55,14,0,23,3,2014
Sunday,33,14,0,23,3,2014
Sunday,25,14,0,23,3,2014
Sunday,64,14,0,23,3,2014
Sunday,50,14,0,23,3,2014
Sunday,27,14,0,23,3,2014
Sunday,23,14,0,23,3,2014
Sunday,68,14,0,23,3,2014
Sunday,19,14,0,23,3,2014
Sunday,38,14,0,23,3,2014
Monday,30,12,0,31,3,2014
Monday,42,12,0,31,3,2014
Monday,19,12,0,31,3,2014
Monday,55,12,0,31,3,2014
Monday,50,12,0,31,3,2014
Monday,36,12,0,31,3,2014
Monday,22,12,0,31,3,2014
Monday,58,12,0,31,3,2014
Monday,18,12,0,31,3,2014
Monday,22,12,0,31,3,2014
Tuesday,48,12,0,1,4,2014
Tuesday,39,12,0,1,4,2014
Tuesday,30,12,0,1,4,2014
Tuesday,55,12,0,1,4,2014
Tuesday,51,12,0,1,4,2014
Tuesday,42,12,0,1,4,2014
Tuesday,34,12,0,1,4,2014
Tuesday,61,12,0,1,4,2014
Tuesday,35,12,0,1,4,2014
Tuesday,28,12,0,1,4,2014
Wednesday,52,12,0,2,4,2014
Wednesday,33,12,0,2,4,2014
Wednesday,33,12,0,2,4,2014
Wednesday,37,12,0,2,4,2014
Wednesday,43,12,0,2,4,2014
Wednesday,27,12,0,2,4,2014
Wednesday,25,12,0,2,4,2014
Wednesday,74,12,0,2,4,2014
Wednesday,30,12,0,2,4,2014
Wednesday,36,12,0,2,4,2014
Thursday,35,14,0,3,4,2014
Thursday,32,14,0,3,4,2014
Thursday,37,14,0,3,4,2014
Thursday,67,14,0,3,4,2014
Thursday,68,14,0,3,4,2014
Thursday,33,14,0,3,4,2014
Thursday,31,14,0,3,4,2014
Thursday,71,14,0,3,4,2014
Thursday,37,14,0,3,4,2014
Thursday,32,14,0,3,4,2014
Friday,36,13,0,4,4,2014
Friday,50,13,0,4,4,2014
Friday,32,13,0,4,4,2014
Friday,55,13,0,4,4,2014
Friday,47,13,0,4,4,2014
Friday,37,13,0,4,4,2014
Friday,25,13,0,4,4,2014
Friday,69,13,0,4,4,2014
Friday,30,13,0,4,4,2014
Friday,28,13,0,4,4,2014
Saturday,22,14,0,5,4,2014
Saturday,56,14,0,5,4,2014
Saturday,45,14,0,5,4,2014
Saturday,67,14,0,5,4,2014
Saturday,54,14,0,5,4,2014
Saturday,29,14,0,5,4,2014
Saturday,12,14,0,5,4,2014
Saturday,87,14,0,5,4,2014
Saturday,34,14,0,5,4,2014
Saturday,20,14,0,5,4,2014
Sunday,26,17,0,6,4,2014
Sunday,37,17,0,6,4,2014
Sunday,21,17,0,6,4,2014
Sunday,91,17,0,6,4,2014
Sunday,63,17,0,6,4,2014
Sunday,29,17,0,6,4,2014
Sunday,22,17,0,6,4,2014
Sunday,68,17,0,6,4,2014
Sunday,29,17,0,6,4,2014
Sunday,23,17,0,6,4,2014
Monday,30,16,0,14,4,2014
Monday,46,16,0,14,4,2014
Monday,34,16,0,14,4,2014
Monday,42,16,0,14,4,2014
Monday,43,16,0,14,4,2014
Monday,21,16,0,14,4,2014
Monday,17,16,0,14,4,2014
Monday,69,16,0,14,4,2014
Monday,36,16,0,14,4,2014
Monday,29,16,0,14,4,2014
Tuesday,30,15,0,15,4,2014
Tuesday,38,15,0,15,4,2014
Tuesday,36,15,0,15,4,2014
Tuesday,57,15,0,15,4,2014
Tuesday,43,15,0,15,4,2014
Tuesday,22,15,0,15,4,2014
Tuesday,19,15,0,15,4,2014
Tuesday,67,15,0,15,4,2014
Tuesday,26,15,0,15,4,2014
Tuesday,25,15,0,15,4,2014
Wednesday,46,17,0,16,4,2014
Wednesday,45,17,0,16,4,2014
Wednesday,41,17,0,16,4,2014
Wednesday,80,17,0,16,4,2014
Wednesday,37,17,0,16,4,2014
Wednesday,37,17,0,16,4,2014
Wednesday,21,17,0,16,4,2014
Wednesday,94,17,0,16,4,2014
Wednesday,42,17,0,16,4,2014
Wednesday,27,17,0,16,4,2014
Thursday,42,15,0,17,4,2014
Thursday,41,15,0,17,4,2014
Thursday,25,15,0,17,4,2014
Thursday,46,15,0,17,4,2014
Thursday,50,15,0,17,4,2014
Thursday,36,15,0,17,4,2014
Thursday,21,15,0,17,4,2014
Thursday,89,15,0,17,4,2014
Thursday,30,15,0,17,4,2014
Thursday,22,15,0,17,4,2014
Friday,39,14,0,18,4,2014
Friday,51,14,0,18,4,2014
Friday,23,14,0,18,4,2014
Friday,71,14,0,18,4,2014
Friday,46,14,0,18,4,2014
Friday,58,14,0,18,4,2014
Friday,22,14,0,18,4,2014
Friday,72,14,0,18,4,2014
Friday,34,14,0,18,4,2014
Friday,28,14,0,18,4,2014
